5069505,* MOFid-v1.NA.NA;5069505,
5069665,FC12N3C4(C2(N2C1(C3(C42F)F)F)F)F.[Cu][Cu].[O-]C(=O)C#Cc1c(F)c(F)c(c(c1F)F)C#CC(=O)[O-].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-] MOFid-v1.pcu.cat1;5069665,Cu.JFKXMJUMOJJTCQ.KGUUEUHFJQGUSO.VESUQYPZBMGBFD.MOFkey-v1.pcu
5069666,N#Cc1ccc(c(c1)F)C#N.[Cu][Cu].[O-]C(=O)C12C3(F)C4C2(C2(C1(C3C42C(=O)[O-])F)F)F MOFid-v1.pcu.cat0;5069666,Cu.BETQEEVUEFSCHP.DULBJBXBNLVFBI.MOFkey-v1.pcu
5069667,N#Cc1ccc(c(c1)F)C#N.[Cu][Cu].[O-]C(=O)C12C3(F)C4C2(C2(C1(C3C42C(=O)[O-])F)F)F MOFid-v1.pcu.cat1;5069667,Cu.BETQEEVUEFSCHP.DULBJBXBNLVFBI.MOFkey-v1.pcu
5069668,N#Cc1cc(F)c(cc1F)C#N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(c(c1)F)C#CC(=O)[O-].[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])F)F MOFid-v1.pcu.cat0;5069668,Cu.UWTVIBHYIOGQEU.XYFQWMPHYSQURI.ZMLMXQXQIUUDFO.MOFkey-v1.pcu
5069669,N#Cc1cc(F)c(cc1F)C#N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(c(c1)F)C#CC(=O)[O-].[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])F)F MOFid-v1.pcu.cat1;5069669,Cu.UWTVIBHYIOGQEU.XYFQWMPHYSQURI.ZMLMXQXQIUUDFO.MOFkey-v1.pcu
5069670,N#Cc1ccc(c(c1Cl)Cl)C#N.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])Cl)Cl)Cl.[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])Cl)Cl)Cl MOFid-v1.pcu.cat0;5069670,Cu.ANFLIYMQILWSBB.HFUREPKCOAHZBO.RIFYKTCGVSYELJ.MOFkey-v1.pcu
5069671,N#CC1=CC=C([C]=[C]1)C#N.N#CC1=[C][C]=C(C=C1)C#N.[Cu][Cu].[O-]C(=O)C12C3C4C1C1([C]2C3(C41C(=O)[O-])Cl)Cl.[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])Cl)Cl)Cl MOFid-v1.pcu.cat1;5069671,Cu.AMZQWKKLPWLBSD.RIFYKTCGVSYELJ.STNVYRHXZNFRPJ.MOFkey-v1.pcu
5069672,N#Cc1ccc(c(c1)Cl)C#N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-] MOFid-v1.pcu.cat0;5069672,Cu.FUXVXOPFTHRBNH.JFKXMJUMOJJTCQ.PDEPRDZEJZYBGS.MOFkey-v1.pcu
5069673,N#Cc1ccc(c(c1)Cl)C#N.[Cu][Cu].[O-]C(=O)C#CC1=CC=C([C]=C1)C#CC(=O)[O-].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-] MOFid-v1.pcu.cat1;5069673,Cu.FUXVXOPFTHRBNH.IBMFZBPUCJOAFZ.JFKXMJUMOJJTCQ.MOFkey-v1.pcu
5069674,N#Cc1ccc(c(c1)Cl)C#N.[Cu][Cu].[O-]C(=O)C#Cc1cc(Cl)c(c(c1Cl)Cl)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-] MOFid-v1.pcu.cat0;5069674,Cu.FUXVXOPFTHRBNH.HNWPXQKUPOHYHR.PDEPRDZEJZYBGS.MOFkey-v1.pcu
5069675,N#Cc1ccc(c(c1)Cl)C#N.[Cu][Cu].[O-]C(=O)C#Cc1cc(Cl)c(c(c1Cl)Cl)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-] MOFid-v1.pcu.cat1;5069675,Cu.FUXVXOPFTHRBNH.HNWPXQKUPOHYHR.PDEPRDZEJZYBGS.MOFkey-v1.pcu
5069676,N#Cc1ccc(c(c1)Cl)C#N.[Cu][Cu].[O-]C(=O)C#Cc1cc(Cl)c(c(c1Cl)Cl)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-] MOFid-v1.pcu.cat2;5069676,Cu.FUXVXOPFTHRBNH.HNWPXQKUPOHYHR.PDEPRDZEJZYBGS.MOFkey-v1.pcu
5069677,[Cu][Cu].[O-]C(=O)C#Cc1cc(Cl)c(c(c1Cl)Cl)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-].N#Cc1ccc(c(c1)Cl)C#N MOFid-v1.UNKNOWN.cat0;5069677,Cu.IQUCYQYLEFTLGX.MOFkey-v1.UNKNOWN
5069678,N#Cc1ccc(cc1)C#N.[Cu][Cu].[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])Cl)Cl.[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])Cl)Cl)Cl MOFid-v1.pcu.cat0;5069678,Cu.BHXFKXOIODIUJO.HFUREPKCOAHZBO.YNPMLGLDUOULHR.MOFkey-v1.pcu
5069679,ClC1C=C(C#N)C(C=C1C#N)Cl.[Cu][Cu].[O-]C(=O)C12C3C4C1C1(C2([C]3C41C(=O)[O-])Cl)Cl.[O-]C(=O)C12C3C4C2C2(C1[C]3C42C(=O)[O-])Cl MOFid-v1.pcu.cat1;5069679,Cu.KJXUDPTTWLXDSR.URXGEUOYLZJLDJ.ZFHYHFCZDQBLJZ.MOFkey-v1.pcu
5069680,N#Cc1ccc(c(c1)Cl)C#N.[Cu][Cu].[O-]C(=O)C#Cc1cc(Cl)c(c(c1Cl)Cl)C#CC(=O)[O-].[O-]C(=O)C12C3(Cl)C4C1(Cl)C1(C2(C3(C41C(=O)[O-])Cl)Cl)Cl MOFid-v1.pcu.cat0;5069680,Cu.CDROQSYPPZWBRS.FUXVXOPFTHRBNH.HNWPXQKUPOHYHR.MOFkey-v1.pcu
5069681,N#CC1=C(Cl)C(C(=C[CH]1)C#N)Cl.[Cu][Cu].[O-]C(=O)C#CC1=C(Cl)[C]=C(C(=C1)Cl)C#CC(=O)[O-].[O-]C(=O)C12C3(Cl)C4C1(Cl)C1(C2(C3(C41C(=O)[O-])Cl)Cl)Cl MOFid-v1.pcu.cat1;5069681,Cu.BMXWILUBGLFFFG.CDROQSYPPZWBRS.KNXYXVJEZBZKHF.MOFkey-v1.pcu
5069682,N#Cc1cc(Br)c(c(c1Br)Br)C#N.[Cu][Cu].[O-]C(=O)C12C3(Br)C4C2(C2(C1(C3C42C(=O)[O-])Br)Br)Br.[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])Br MOFid-v1.pcu.cat0;5069682,Cu.KVTLAXLNQSKVAS.PJNNQVCIURKYMT.RAEBPKIQWNCHGF.MOFkey-v1.pcu
5069683,N#Cc1cc(Br)c(c(c1Br)Br)C#N.[Cu][Cu].[O-]C(=O)C12C3(Br)C4C2(C2(C1(C3C42C(=O)[O-])Br)Br)Br.[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])Br MOFid-v1.pcu.cat1;5069683,Cu.KVTLAXLNQSKVAS.PJNNQVCIURKYMT.RAEBPKIQWNCHGF.MOFkey-v1.pcu
5069684,N#Cc1c(Br)c(Br)c(c(c1Br)Br)C#N.[Cu][Cu].[O-]C(=O)C#Cc1cc(Br)c(cc1Br)C#CC(=O)[O-].[O-]C(=O)C12C3C4C1(Br)C1(C2(C3(C41C(=O)[O-])Br)Br)Br MOFid-v1.pcu.cat0;5069684,Cu.BAVJCLWPMZETDC.QQGMTJGVNNPTAR.VUBAQASEYIQPGJ.MOFkey-v1.pcu
5069685,N#Cc1c(Br)c(Br)c(c(c1Br)Br)C#N.[Cu][Cu].[O-]C(=O)C#Cc1cc(Br)c(cc1Br)C#CC(=O)[O-].[O-]C(=O)C12C3C4C1(Br)C1(C2(C3(C41C(=O)[O-])Br)Br)Br MOFid-v1.pcu.cat1;5069685,Cu.BAVJCLWPMZETDC.QQGMTJGVNNPTAR.VUBAQASEYIQPGJ.MOFkey-v1.pcu
5069686,N#Cc1ccc(c(c1)Br)C#N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(c(c1Br)Br)C#CC(=O)[O-].[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])Br)Br)Br MOFid-v1.pcu.cat0;5069686,Cu.BWQCUROJHJQRJU.SAZJFDGFWIFGSF.WXIXHEKLBZULDE.MOFkey-v1.pcu
5069687,N#Cc1ccc(c(c1)Br)C#N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(c(c1Br)Br)C#CC(=O)[O-].[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])Br)Br)Br MOFid-v1.pcu.cat1;5069687,Cu.BWQCUROJHJQRJU.SAZJFDGFWIFGSF.WXIXHEKLBZULDE.MOFkey-v1.pcu
5069688,N#Cc1cc(Br)c(c(c1Br)Br)C#N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(c(c1Br)Br)C#CC(=O)[O-].[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])Br)Br MOFid-v1.pcu.cat0;5069688,Cu.LNWMLABEBICYIL.PJNNQVCIURKYMT.SAZJFDGFWIFGSF.MOFkey-v1.pcu
5069689,N#Cc1cc(Br)c(c(c1Br)Br)C#N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(c(c1Br)Br)C#CC(=O)[O-].[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])Br)Br MOFid-v1.pcu.cat1;5069689,Cu.LNWMLABEBICYIL.PJNNQVCIURKYMT.SAZJFDGFWIFGSF.MOFkey-v1.pcu
5069690,BrC12N3C4C1(Br)N1C2(C3(C41)Br)Br.[Cu][Cu].[O-]C(=O)C#Cc1ccc(c(c1)Br)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1Br)Br)C#CC(=O)[O-] MOFid-v1.pcu.cat0;5069690,Cu.BVTCEKXZALNEMP.SAZJFDGFWIFGSF.YWLACVGQRIYLJU.MOFkey-v1.pcu
5069691,BrC12N3C4C1(Br)N1C2(C3(C41)Br)Br.[Cu][Cu].[O-]C(=O)C#Cc1ccc(c(c1)Br)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1Br)Br)C#CC(=O)[O-] MOFid-v1.pcu.cat1;5069691,Cu.BVTCEKXZALNEMP.SAZJFDGFWIFGSF.YWLACVGQRIYLJU.MOFkey-v1.pcu
5069692,N#Cc1cc(C)c(c(c1C)C)C#N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(c(c1)C)C#CC(=O)[O-].[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])C)C MOFid-v1.pcu.cat0;5069692,Cu.KDASJEROIXXOHJ.PNADUQWYZPTHFV.UFVGZLBEXYQFSF.MOFkey-v1.pcu
5069693,CC12C3N4C2C2(N1C3C42C)C.[Cu][Cu].[O-]C(=O)C#Cc1cc(C)c(c(c1C)C)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1)C)C#CC(=O)[O-] MOFid-v1.pcu.cat0;5069693,Cu.BZQSVDQHQQELQO.IRVHEPKPFBQOOZ.KDASJEROIXXOHJ.MOFkey-v1.pcu
5069694,N#Cc1cc(C)c(c(c1C)C)C#N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])C)C)C MOFid-v1.pcu.cat0;5069694,Cu.IUCPZNVTXMASAX.JJISBQASZSOLPY.PNADUQWYZPTHFV.MOFkey-v1.pcu
5069695,N#Cc1cc(C)c(c(c1C)C)C#N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])C)C)C MOFid-v1.pcu.cat1;5069695,Cu.IUCPZNVTXMASAX.JJISBQASZSOLPY.PNADUQWYZPTHFV.MOFkey-v1.pcu
5069696,CC12C3N4C1C1(N2C3(C41C)C)C.[Cu][Cu].[O-]C(=O)C#Cc1c(C)c(C)c(c(c1C)C)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1)C)C#CC(=O)[O-] MOFid-v1.pcu.cat0;5069696,Cu.KDASJEROIXXOHJ.XOKWXCUXVIIKLX.ZFUMPPSJMFBHAL.MOFkey-v1.pcu
5069697,CC12C3N4C1C1(N2C3(C41C)C)C.[Cu][Cu].[O-]C(=O)C#Cc1c(C)c(C)c(c(c1C)C)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1)C)C#CC(=O)[O-] MOFid-v1.pcu.cat1;5069697,Cu.KDASJEROIXXOHJ.XOKWXCUXVIIKLX.ZFUMPPSJMFBHAL.MOFkey-v1.pcu
5069698,N#Cc1ccc(cc1)C#N.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])C)C)C MOFid-v1.pcu.cat0;5069698,Cu.BHXFKXOIODIUJO.LRWHZOPPWIBFHG.MOFkey-v1.pcu
5069699,CCC12C3(C(=O)[O-])C4C2(C2(C1(C3C42)CC)C(=O)[O-])CC.CCc1c(C#N)c(CC)c(c(c1CC)C#N)CC.CCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5069699,Cu.AZLZJBDLVFEVLD.HMABKQOHFQHKTR.RDGZSZUMNHSPHN.MOFkey-v1.pcu
5069700,CCc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])CC.N#Cc1cc(CC)c(c(c1CC)CC)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5069700,Cu.UUQRRGMWNHWZLN.YTIBKXXYNORWHP.MOFkey-v1.pcu
5069701,CCc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])CC.N#Cc1cc(CC)c(c(c1CC)CC)C#N.[Cu][Cu] MOFid-v1.pcu.cat1;5069701,Cu.UUQRRGMWNHWZLN.YTIBKXXYNORWHP.MOFkey-v1.pcu
5069702,CCC12C3C4C2(C2(C1C3(C42CC)C(=O)[O-])CC)C(=O)[O-].CCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].CCc1cc(C#N)c(cc1C#N)CC.[Cu][Cu] MOFid-v1.pcu.cat0;5069702,Cu.HEKBHAPTYJMRSV.HMABKQOHFQHKTR.WCAJRRVFUCXRQS.MOFkey-v1.pcu
5069703,CCc1c(ccc(c1CC)C#CC(=O)[O-])C#CC(=O)[O-].CCc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])CC.N12C3C4C2C2C1C3N42.[Cu][Cu] MOFid-v1.pcu.cat0;5069703,Cu.FZHMJKWUDCMDMZ.UUQRRGMWNHWZLN.ZOJBMYYUXCBGCL.MOFkey-v1.pcu
5069704,CCc1c(ccc(c1CC)C#CC(=O)[O-])C#CC(=O)[O-].CCc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])CC.N12C3C4C2C2C1C3N42.[Cu][Cu] MOFid-v1.pcu.cat1;5069704,Cu.FZHMJKWUDCMDMZ.UUQRRGMWNHWZLN.ZOJBMYYUXCBGCL.MOFkey-v1.pcu
5069705,CCC12C3C4C2(C2(C1C3(C42)C(=O)[O-])CC)C(=O)[O-].CCc1cc(C#N)c(cc1C#N)CC.[Cu][Cu].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-] MOFid-v1.pcu.cat0;5069705,Cu.IUCPZNVTXMASAX.RTPPSQDCVFGVPE.WCAJRRVFUCXRQS.MOFkey-v1.pcu
5069706,CCCC12C3C4C1(C(=O)[O-])C1C2(C3(C41CCC)C(=O)[O-])CCC.CCCc1c(ccc(c1CCC)C#N)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5069706,Cu.KICPCGMPFUQUBJ.ZXWJEDLYDXIMOK.MOFkey-v1.pcu
5069707,CCCC12C3C4C1(C(=O)[O-])C1(C2(C3(C41)C(=O)[O-])CCC)CCC.CCCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].CCCc1cc(C#N)c(cc1C#N)CCC.[Cu][Cu] MOFid-v1.pcu.cat0;5069707,Cu.QQEHJEDXALJLNU.SYXITMCONVTITP.YQWRPZAFGVSKBU.MOFkey-v1.pcu
5069708,CCCC12C3C4C1(C(=O)[O-])C1(C2(C3(C41)C(=O)[O-])CCC)CCC.CCCc1cc(C#N)ccc1C#N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-] MOFid-v1.pcu.cat0;5069708,Cu.GPMJTPAKLSRTAI.IUCPZNVTXMASAX.QQEHJEDXALJLNU.MOFkey-v1.pcu
5069709,CCCC12C3C4C2(C2C1C3(C42CCC)C(=O)[O-])C(=O)[O-].CCCc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])CCC.CCCc1cc(C#N)ccc1C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5069709,Cu.GPMJTPAKLSRTAI.LMLKBVACIDSWPV.PXOIEHHMBSVBKU.MOFkey-v1.pcu
5069710,CCCC12C3C4C1(C(=O)[O-])C1C2(C3(C41CCC)C(=O)[O-])CCC.CCCc1c(C#CC(=O)[O-])cc(c(c1CCC)C#CC(=O)[O-])CCC.CCCc1c(ccc(c1CCC)C#N)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5069710,Cu.KICPCGMPFUQUBJ.UYBMQDCFHSINJI.ZXWJEDLYDXIMOK.MOFkey-v1.pcu
5069711,N#Cc1cc(N)c(c(c1)N)C#N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[O-]C(=O)C12C3(N)C4C2(C2(C1(C3C42C(=O)[O-])N)N)N MOFid-v1.pcu.cat0;5069711,Cu.IUCPZNVTXMASAX.MZTBZLMIBGZCIS.ZBLBRZOKPSRGNL.MOFkey-v1.pcu
5069712,N#Cc1cc(N)c(c(c1)N)C#N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[O-]C(=O)C12C3(N)C4C2(C2(C1(C3C42C(=O)[O-])N)N)N MOFid-v1.pcu.cat1;5069712,Cu.IUCPZNVTXMASAX.MZTBZLMIBGZCIS.ZBLBRZOKPSRGNL.MOFkey-v1.pcu
5069713,N#Cc1cc(N)c(c(c1N)N)C#N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(c(c1)N)C#CC(=O)[O-].[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])N)N MOFid-v1.pcu.cat0;5069713,Cu.HEXWZGQDJLNORU.JCZPIDSHZBSUER.QSYXIUOEZJIPFU.MOFkey-v1.pcu
5069714,N#Cc1cc(N)c(c(c1N)N)C#N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(c(c1)N)C#CC(=O)[O-].[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])N)N MOFid-v1.pcu.cat1;5069714,Cu.HEXWZGQDJLNORU.JCZPIDSHZBSUER.QSYXIUOEZJIPFU.MOFkey-v1.pcu
5069715,NC12C3N4C1C1(N2C3(C41N)N)N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(c(c1)N)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1N)N)C#CC(=O)[O-] MOFid-v1.pcu.cat0;5069715,Cu.KXTJPXAEBXWCRB.NGBCHJKXHQQZRG.QSYXIUOEZJIPFU.MOFkey-v1.pcu
5069716,NC12C3N4C1C1(N2C3(C41N)N)N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(c(c1)N)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1N)N)C#CC(=O)[O-] MOFid-v1.pcu.cat1;5069716,Cu.KXTJPXAEBXWCRB.NGBCHJKXHQQZRG.QSYXIUOEZJIPFU.MOFkey-v1.pcu
5069717,N#Cc1cc(N)c(c(c1)N)C#N.[Cu][Cu].[O-]C(=O)C#Cc1cc(N)c(c(c1)N)C#CC(=O)[O-].[O-]C(=O)C12C3C4(C2(C2C1(C3(C42C(=O)[O-])N)N)N)N MOFid-v1.pcu.cat0;5069717,Cu.BBVNJRXVUCGTFR.MZTBZLMIBGZCIS.NSWACWZCTKVPSN.MOFkey-v1.pcu
5069718,N#Cc1cc(N)c(c(c1N)N)C#N.[Cu][Cu].[O-]C(=O)C#Cc1cc(N)c(cc1N)C#CC(=O)[O-].[O-]C(=O)C12C3(N)C4C2(C2(C1(C3C42C(=O)[O-])N)N)N MOFid-v1.pcu.cat0;5069718,Cu.JCZPIDSHZBSUER.YMMRCSMGBMMDSS.ZBLBRZOKPSRGNL.MOFkey-v1.pcu
5069719,N#Cc1cc(N)c(c(c1N)N)C#N.[Cu][Cu].[O-]C(=O)C#Cc1cc(N)c(cc1N)C#CC(=O)[O-].[O-]C(=O)C12C3(N)C4C2(C2(C1(C3C42C(=O)[O-])N)N)N MOFid-v1.pcu.cat1;5069719,Cu.JCZPIDSHZBSUER.YMMRCSMGBMMDSS.ZBLBRZOKPSRGNL.MOFkey-v1.pcu
5069720,N#Cc1cc(c2ccccc2)c(cc1c1ccccc1)C#N.[Cu][Cu].[O-]C(=O)C#Cc1c2cc(c(c1C(=[CH])C=C[CH]C1C=CC2=C[CH][CH]1)c1ccccc1)C#CC(=O)[O-].[O-]C(=O)C12C3C4C1C1C2(C3C41C(=O)[O-])c1ccccc1 MOFid-v1.pcu.cat0;5069720,Cu.DDUDJYKYZGSNSP.HGWZTVLHPFNXHP.YBABUPIYNATDNU.MOFkey-v1.pcu
5069721,N#Cc1ccc(cc1)C#N.[Cu][Cu].[O-]C(=O)C#Cc1c(cc(c(c1c1ccccc1)c1ccccc1)C#CC(=O)[O-])c1ccccc1.[O-]C(=O)C12C3C4C2(C2C1(C3C42C(=O)[O-])c1ccccc1)c1ccccc1 MOFid-v1.pcu.cat0;5069721,Cu.BHXFKXOIODIUJO.BTUMWDCFFOZEBX.DVNFZOZZMPZHOF.MOFkey-v1.pcu
5069722,N#Cc1c(cc(cc1c1ccccc1)C#N)c1ccccc1.[Cu][Cu] MOFid-v1.pcu.cat0;5069722,Cu.LGKYRROZSBDGQK.MOFkey-v1.pcu
5069723,N#Cc1ccc(c(c1)O)C#N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(c(c1)O)C#CC(=O)[O-].[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])O)O)O MOFid-v1.pcu.cat0;5069723,Cu.PFQFZSMPPHHMIM.SGEJCTUZCWWDTQ.ZLZFUCTZKGWVMA.MOFkey-v1.pcu
5069724,N#Cc1ccc(cc1)C#N.[Cu][Cu].[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])O)O.[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])O)O)O MOFid-v1.pcu.cat0;5069724,Cu.BHXFKXOIODIUJO.CKMRLYAPMWWPBN.ZRPNHYZKOYTUCF.MOFkey-v1.pcu
5069725,N#Cc1ccc(c(c1)O)C#N.[Cu][Cu].[O-]C(=O)C12C3(O)C4C2(C2(C1(C3C42C(=O)[O-])O)O)O.[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])O MOFid-v1.pcu.cat0;5069725,Cu.ONFOPEAUSQHXFR.PFQFZSMPPHHMIM.VTQMLAHVUHEZDT.MOFkey-v1.pcu
5069726,N#Cc1ccc(c(c1)O)C#N.[Cu][Cu].[O-]C(=O)C12C3(O)C4C2(C2(C1(C3C42C(=O)[O-])O)O)O.[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])O MOFid-v1.pcu.cat1;5069726,Cu.ONFOPEAUSQHXFR.PFQFZSMPPHHMIM.VTQMLAHVUHEZDT.MOFkey-v1.pcu
5069727,N#Cc1ccc(c(c1)O)C#N.[Cu][Cu].[O-]C(=O)C12C3C4(C2C2(C1C3(C42C(=O)[O-])O)O)O.[O-]C(=O)C12C3C4C1(O)C1(C2(C3(C41C(=O)[O-])O)O)O MOFid-v1.pcu.cat0;5069727,Cu.GWYZIPZFDRMCJM.NQAJJCJMLSIVNP.PFQFZSMPPHHMIM.MOFkey-v1.pcu
5069728,N#Cc1ccc(c(c1)O)C#N.[Cu][Cu].[O-]C(=O)C#Cc1ccc(c(c1)O)C#CC(=O)[O-].[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])O MOFid-v1.pcu.cat0;5069728,Cu.ONFOPEAUSQHXFR.PFQFZSMPPHHMIM.SGEJCTUZCWWDTQ.MOFkey-v1.pcu
5069729,N#CC12N3C4C1N1C2(C3C41)C#N.N#Cc1cc(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])C#N)C#N.N#Cc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5069729,Cu.DUAZLOVJSAPMNR.OLEPOZQGUDXKMD.QIAFISFDXORIAM.MOFkey-v1.pcu
5069730,N#CC12N3C4C1N1C2(C3C41)C#N.N#Cc1cc(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])C#N)C#N.N#Cc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat1;5069730,Cu.DUAZLOVJSAPMNR.OLEPOZQGUDXKMD.QIAFISFDXORIAM.MOFkey-v1.pcu
5069731,N#CC12C3(C(=O)[O-])C4C1(C#N)C1(C2(C3(C41)C#N)C#N)C(=O)[O-].N#Cc1c(ccc(c1C#N)C#CC(=O)[O-])C#CC(=O)[O-].N#Cc1cc(C#N)c(c(c1C#N)C#N)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5069731,Cu.AEJBFROCYUHYJM.JDEJXSKQJFZYED.ZNDCBAVRSINJNW.MOFkey-v1.pcu
5069732,N#CC12C3C4(C2(C2(C1(C3(C42C#N)C#N)C(=O)[O-])C#N)C#N)C(=O)[O-].N#Cc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].N#Cc1ccc(c(c1)C#N)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5069732,Cu.DUAZLOVJSAPMNR.KEFCDPWVBUWAJS.RTJRHFSBKHHQEI.MOFkey-v1.pcu
5069733,N#CC12C3N4C2C2(N1C3C42)C#N.N#Cc1cc(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])C#N)C#N.N#Cc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5069733,Cu.CSPOLAIMBWGYID.QIAFISFDXORIAM.SVKXAIYZCBJOCJ.MOFkey-v1.pcu
5069734,N#CC12C3N4C2C2(N1C3C42)C#N.N#Cc1cc(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])C#N)C#N.N#Cc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])C#N.[Cu][Cu] MOFid-v1.pcu.cat1;5069734,Cu.CSPOLAIMBWGYID.QIAFISFDXORIAM.SVKXAIYZCBJOCJ.MOFkey-v1.pcu
5069735,N#Cc1cc(C#N)c(cc1C#N)C#N.[Cu][Cu] MOFid-v1.ERROR,UNKNOWN.cat0;5069735,Cu.FAAXSAZENACQBT.MOFkey-v1.ERROR
